Timestamp,Elevation,Azimuth,WS600 Temperature,G-1 Temperature,G-2 Temperature,D2 Temperature,External Temperature,WS600 Pressure,G-1 Pressure,G-2 Pressure,D2 Pressure,External Pressure,WS600 Humidity,G-1 Humidity,G-2 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,Precipitation Type,SMP21 GHI,G-1 GHI,SMP21 DHI,SHP1 DNI,D2 DNI,SMP21 GTI,G-2 GTI,O3
2019-11-09 19:00:00,-27.101283333333324,271.80435,3.6933333333333307,4.555983333333334,4.3754,3.530183333333334,2.0,100.0877666666667,100.08980000000004,100.23073333333332,100.01078333333334,98.44523684210526,61.4752,55.44433333333335,52.2578,65.0,-3.0355333333333334,-4.0,3.0868000000000007,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-09 20:00:00,-37.90896666666666,283.0552666666665,3.6321666666666634,4.465300000000001,4.280949999999999,3.42165,2.0,100.08300000000003,100.08491666666669,100.22679999999998,100.00653333333337,98.44523684210526,62.06433333333332,55.97011666666666,52.78694999999997,70.0,-2.9616666666666687,-3.0,3.5481833333333324,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-09 21:00:00,-48.15166666666666,296.9245833333334,3.4543333333333375,4.242416666666666,4.052199999999998,3.1542333333333334,2.0,100.08233333333332,100.08436666666667,100.22605000000001,100.00461666666666,98.44523684210526,62.872499999999995,56.68498333333335,53.46845,70.0,-2.9699999999999993,-3.0,3.7656,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-09 22:00:00,-56.93835000000002,315.8043,3.050166666666665,3.9271666666666674,3.7355166666666677,2.8599833333333327,1.0,100.0339,100.03880000000001,100.17863333333334,99.95371666666668,98.43190460526316,64.17399999999999,57.20649999999999,53.98793333333333,75.0,-3.0738333333333316,-3.0,2.616666666666667,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-09 23:00:00,-62.57979999999999,342.23904999999996,2.305833333333332,3.1517166666666676,2.9655833333333326,2.201983333333334,1.0,99.9904333333333,100.00280000000002,100.14248333333333,99.91344999999998,98.32524671052633,68.04499999999999,59.55663333333333,56.283183333333334,75.0,-2.993333333333334,-3.0,1.7197500000000003,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 00:00:00,-62.969406779661,32.247118644067804,2.042372881355933,2.88771186440678,2.7038813559322032,1.9124576271186446,1.0,99.9198983050847,99.9349322033898,100.07186440677967,99.84410169491527,98.32524671052633,70.42372881355932,61.37800000000001,57.911593220339,75.0,-2.786779661016948,-3.0,1.458389830508475,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 01:00:00,-57.95336666666666,41.156633333333325,2.6240000000000006,3.374300000000001,3.1894499999999995,2.372916666666667,2.0,99.85986666666666,99.87083333333332,100.00984999999999,99.78583333333334,98.2452532894737,71.20016666666668,62.78611666666666,58.952949999999994,75.0,-2.074999999999999,-2.0,1.4960833333333337,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 02:00:00,-49.482616666666665,60.960483333333336,4.156466666666665,4.9531666666666645,4.767483333333334,3.942116666666666,2.0,99.81141666666666,99.81443333333337,99.95593333333325,99.73985,98.20525657894737,69.14353333333332,62.0287,58.08266666666667,81.0,-1.002566666666667,-1.0,2.488566666666666,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 03:00:00,-39.38211666666666,75.35720000000002,4.671416666666665,5.667816666666666,5.477716666666667,4.8002666666666665,3.0,99.7754333333334,99.77380000000001,99.91909999999999,99.70518333333332,98.17859210526315,68.57196666666668,60.98543333333337,57.38500000000003,75.0,-0.6188000000000002,-1.0,1.8643000000000005,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 04:00:00,-28.62956666666667,86.87085,4.469983333333331,5.48075,5.295766666666668,4.7137833333333345,3.0,99.74234999999997,99.74431666666669,99.88846666666667,99.67384999999999,98.15192763157896,70.45580000000002,61.69389999999998,58.21156666666665,81.0,-0.4468666666666666,0.0,1.26075,4.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 05:00:00,-17.749883333333333,97.06615000000002,4.406666666666665,5.384883333333335,5.189766666666667,4.585533333333333,4.0,99.71745000000001,99.72186666666668,99.86689999999996,99.65218333333333,98.09859868421051,72.51596666666664,63.20901666666666,59.65683333333333,75.0,-0.10975,0.0,1.6558166666666667,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 06:00:00,-7.0298,106.91368333333334,4.688850000000002,5.634683333333332,5.4525500000000005,4.83345,4.0,99.7377666666666,99.7381833333333,99.88429999999998,99.67271666666666,98.09859868421051,71.88503333333334,63.49483333333333,59.91158333333335,75.0,0.04855000000000001,0.0,2.3435333333333332,4.0,0.0,,0.027116666666666664,0.0,0.016749999999999998,0.0,0.0,0.010366666666666666,0.0,0.0
2019-11-10 07:00:00,3.3561833333333326,117.11183333333335,4.850466666666666,5.907099999999999,5.717783333333332,4.986316666666666,4.0,99.81001666666664,99.8098,99.95296666666668,99.74208333333335,98.19192434210527,67.70731666666667,60.837650000000004,57.380999999999986,75.0,-0.614333333333333,0.0,2.909950000000001,5.0,0.0,,25.55438333333333,26.13,25.52371666666666,0.14736666666666665,0.0,25.546716666666672,26.5675,0.0
2019-11-10 08:00:00,12.23938333333333,128.24066666666667,5.1148,6.397816666666667,6.416566666666665,5.694766666666668,3.0,99.83565000000002,99.83275000000002,99.97603333333332,99.76831666666664,98.21858881578949,65.63724999999998,58.948350000000005,54.980950000000036,75.0,-0.8016666666666664,-1.0,3.4329666666666663,5.0,0.0,,144.81413333333336,146.14933333333335,97.76543333333335,205.62793333333332,210.99416666666667,264.65256666666676,269.9621666666666,109.58333333333333
2019-11-10 09:00:00,19.974650000000004,140.7841666666667,5.4474,6.880133333333334,6.691350000000002,6.073433333333332,4.0,99.9091,99.90310000000002,100.04766666666666,99.84138333333335,98.2985822368421,64.61666666666666,57.34111666666669,53.86665000000004,70.0,-0.6775833333333335,-1.0,3.9205333333333336,6.0,0.0,,128.76303333333334,129.01083333333338,128.78358333333333,0.1374166666666667,0.11533333333333333,111.35460000000002,112.42233333333328,0.0
