Timestamp,WS600 Temperature,External Temperature,WS600 pressure,External Pressure,WS600 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,SMP21 GHI max,G-1 GHI max,SMP21 GHI mean,G-1 GHI mean,SMP21 DHI max,SMP21 DHI mean,SHP1 DNI max,D2 DNI max,SHP1 DNI mean,D2 DNI mean,SMP21 GTI max,G-2 GTI max,SMP21 GTI mean,G-2 GTI mean,O3 max,O3 nasa
2019-10-09,11.64484643361582,10.666666666666666,101.23832361111111,99.69624506578947,78.60940881591335,77.125,7.8550343455743885,6.666666666666667,2.8648206834948433,5.125,0.0,680.7289333333332,677.3038333333332,193.6979152777778,191.49322222222224,86.37306666666665,30.931684722222215,910.8072666666665,917.2348333333337,308.1815479166666,336.93374305555557,1030.578166666667,1040.9789999999998,301.7974736111111,305.17298611111113,315.76666666666665,311
2019-10-10,12.526367973163838,10.833333333333334,101.14092661252353,99.60458593749998,76.51503931261769,82.29166666666667,8.375989147834275,7.708333333333333,2.590747011538451,5.083333333333333,0.10000000000002274,672.2084,667.6674999999999,191.62024930555557,189.83930555555557,99.13223333333335,31.52639375,903.0168000000002,910.5603333333336,316.1004416666667,331.03563888888897,1024.6060833333333,1034.0073333333337,300.90756597222224,303.5091944444445,310.25,362
2019-10-11,13.46886042843691,12.75,100.6003720809793,99.10907113486844,78.2205285663842,81.54166666666667,9.614378837099812,9.375,2.3346085670343935,4.666666666666667,0.0,661.23125,654.8518333333333,179.89050138888888,177.97435416666667,109.53866666666663,35.79003680555556,901.9541166666667,907.0131666666672,268.50239513888886,275.47140972222223,1018.5874166666666,1023.5135000000004,279.71758263888887,280.19838194444446,292.6666666666667,313
2019-10-12,10.591527202253396,9.416666666666666,100.07469791301385,98.54022902960526,72.77780946449444,79.25,5.545431275975713,5.708333333333333,2.644741651585373,5.166666666666667,2.950999999999965,677.5959999999999,673.3979999999999,142.19292152777777,141.2660833333333,243.67790000000005,53.657552777777774,910.5681666666662,920.8378333333333,163.7763208333333,165.25831944444445,1047.4160833333335,1062.0163333333333,200.91029236111112,203.85538194444442,299.15,311
2019-10-13,10.728860404896423,9.708333333333334,99.87604795197738,98.36024383223683,64.60288453389829,70.5,3.5239131238229753,4.0,2.0410192268978506,5.375,0.20600000000001728,657.6778833333329,653.4930000000002,184.83722569444444,183.61853472222222,87.72796666666666,30.60241597222222,904.6839666666664,913.8473333333334,322.70227013888893,324.4451319444444,1031.8954999999999,1043.6793333333337,299.31221111111114,302.4727569444445,317.9166666666667,279
2019-10-14,9.330063354357426,7.708333333333333,100.16169712075458,98.59022491776317,57.763514589827246,66.16666666666667,1.1620813068218712,1.4583333333333333,2.3132623469868174,3.8333333333333335,0.20300000000003138,492.34338333333324,489.9441666666668,119.82181388888893,119.23793055555558,328.6759999999999,75.37182152777777,478.4299833333334,480.7146666666668,93.35969791666666,94.20438888888889,661.3843999999998,670.0738333333334,154.01466736111112,155.90388194444446,201.93333333333334,292
2019-10-15,10.338189948210921,9.05,100.27591818502826,98.68455049342106,67.394085193032,74.4,4.251504566854991,4.45,1.8920343338041432,3.5,0.0,516.2058166666667,512.9465,143.75555833333337,142.3540625,269.6726333333333,70.61105902777778,584.8088333333333,589.9581666666666,149.2832673611111,150.90127083333334,785.3472333333333,792.2046666666668,209.61590347222224,211.08514583333337,268.6666666666667,288
2019-10-16,10.316403747402429,9.625,98.72420005844538,97.24478001644736,83.26927985948764,87.0,7.5712595545977015,7.5,2.2870002816451436,4.708333333333333,23.615999999999985,221.49946666666665,222.3270000000001,35.133461805555555,36.30536111111112,155.37666666666664,32.15369583333333,156.76898333333335,157.08783333333338,6.576103472222223,6.587645833333336,265.9173833333333,268.7846666666667,32.28751388888889,33.08802083333334,70.41666666666667,267
2019-10-17,8.390337514611337,6.708333333333333,99.17000231670886,97.58530756578949,73.6804021360965,80.75,3.9386608951879984,3.5833333333333335,2.7843706778849278,6.958333333333333,0.20400000000000773,305.64198333333326,304.4758333333333,50.52137638888889,50.530437500000005,301.6050333333333,50.34157083333334,6.547233333333334,6.698333333333334,0.3070090277777778,0.32018055555555563,259.5963666666666,260.83133333333336,39.35402430555555,39.64879166666667,0.0,248
2019-10-18,7.710286758474575,5.875,100.25796142890772,98.66077467105265,69.47667162193973,78.0,2.0140147951977405,1.875,1.6529271905045098,3.0833333333333335,0.10000000000002274,637.6332500000001,632.0825,167.15436666666668,165.7224097222222,212.33506666666668,36.57111527777777,929.9941166666667,931.2661666666664,291.5121854166667,290.5784444444445,1038.35625,1047.588333333333,277.3196659722222,280.1071597222222,316.35,273
2019-10-19,7.385994632768362,6.166666666666667,100.24968551082863,98.67077384868422,81.94079705743879,86.20833333333333,4.376561570150659,3.8333333333333335,2.1440974929378527,3.0833333333333335,0.0,611.4344999999998,606.9425,163.85002291666666,162.42852083333335,134.82161666666667,35.33613888888889,871.7833000000002,872.1283333333334,272.4546423611112,271.21675694444446,1028.2447166666668,1036.4051666666667,278.67126944444436,280.60447222222217,308.5,293
2019-10-20,10.400902000941619,10.869565217391305,99.93754806967985,98.41741304347825,87.26719426789077,86.69565217391305,8.282042914312617,8.304347826086957,1.245748714861102,2.5652173913043477,0.0,600.8251000000001,592.1326666666665,155.0504923611111,152.2847847222222,189.6337,49.16727430555556,812.3932166666667,808.8171666666666,218.5130222222222,219.63334027777773,964.7406999999997,966.4099999999999,246.81521111111104,247.7111736111111,301.03333333333336,336
2019-10-21,10.91735027800197,12.125,100.23242003407765,98.56911554276319,91.28370103578155,90.91666666666667,9.509491973814006,10.541666666666666,3.1889625546362463,5.25,0.12884210526312687,488.76891666666666,483.17533333333336,138.45628465608468,136.17881481481479,286.32564999999994,94.7720439153439,537.7357000000002,544.4631666666668,82.83806666666666,88.15360185185185,771.3991999999998,779.3658333333333,179.73930806878306,180.1434920634921,267.7,335
2019-10-22,,13.541666666666666,,97.81251110197367,,79.16666666666667,,9.666666666666666,,6.375,,,,,,,,,,,,,,,,,277
2019-10-23,,9.166666666666666,,98.35802179276315,,64.5,,2.375,,6.458333333333333,,,,,,,,,,,,,,,,,316
2019-10-24,,10.583333333333334,,99.20961842105264,,66.16666666666667,,4.333333333333333,,5.708333333333333,,,,,,,,,,,,,,,,,289
2019-10-25,,7.666666666666667,,99.54014679276315,,81.04166666666667,,4.5,,2.0416666666666665,,,,,,,,,,,,,,,,,265
2019-10-26,,6.208333333333333,,99.11184868421053,,83.95833333333333,,3.5416666666666665,,4.166666666666667,,,,,,,,,,,,,,,,,282
2019-10-27,,11.333333333333334,,97.85139679276314,,91.5,,9.916666666666666,,6.875,,,,,,,,,,,,,,,,,306
2019-10-28,13.739366883116878,9.708333333333334,100.51772878787881,98.95575041118423,63.26284264069265,80.125,6.43370541125541,6.041666666666667,1.494254676071055,2.7916666666666665,0.0,557.8444833333334,548.5324999999998,206.5746833333334,202.9775768398269,74.89395,31.040899783549783,871.8832166666667,873.2238333333333,389.95598863636366,389.2153387445888,991.6589166666666,998.1943333333332,378.83286731601726,381.44241233766223,282.3333333333333,355
2019-10-29,11.562279096045197,10.875,100.54802049199623,99.01741200657897,82.79675092984932,85.75,8.506448446327683,8.416666666666666,1.7641651596118477,3.625,0.0,392.09815000000003,386.36766666666665,77.48483263888889,76.29813888888889,267.30159999999995,59.43504722222224,377.9613166666666,373.1260000000002,47.57458263888889,48.253798611111115,532.9140333333334,536.1310000000001,97.41825972222223,97.83327777777778,155.8,380
2019-10-30,8.697283757062147,7.916666666666667,100.74641899717516,99.17295476973686,85.19863979519774,90.29166666666667,6.269280484934087,6.375,2.5650606317780373,5.583333333333333,0.0,135.68941666666663,135.2878333333333,23.750783333333327,24.026812500000002,135.4832166666667,23.57425763888888,0.7446833333333334,0.4139999999999999,0.03687569444444445,0.023020833333333327,114.52083333333331,115.15483333333334,18.63251111111111,19.16166666666667,0.0,342
2019-10-31,8.090252147828455,7.375,98.80229046610935,97.28255468750002,94.00584099042514,97.5,7.161175220724636,7.0,3.50704183595296,6.416666666666667,0.0,36.96771666666666,42.238166666666665,9.0745625,10.822763888888888,37.72746666666667,9.319453472222223,0.0,0.0,0.0,0.0,29.663800000000002,31.881166666666665,7.537202083333333,8.223381944444442,0.0,279
2019-11-01,3.13164322770775,1.8695652173913044,100.41778806605977,98.72521381578949,74.13511690009337,79.1304347826087,-1.11715183531746,-1.4782608695652173,3.7273385353364517,6.782608695652174,0.0,190.62798333333342,191.4460000000001,35.815414583333336,36.36777777777778,189.53673333333333,35.465796527777776,74.46398333333333,75.39400000000002,3.1991243055555554,3.2520486111111118,161.54784999999998,163.45083333333326,30.39190694444444,31.079930555555553,0.0,286
2019-11-02,4.470923740583804,3.3333333333333335,100.38045036487757,98.76409950657894,79.43396159369114,86.25,1.1977693855932205,1.2083333333333333,1.7927689423948292,3.75,0.0,235.21063333333325,235.61133333333336,45.65449743408663,45.728423611111104,192.1246999999999,42.74368611111111,83.69918333333334,105.78333333333332,7.381409722222224,8.309444444444443,301.7568166666666,305.33400000000006,45.286870197740114,46.162791666666685,35.516666666666666,244
2019-11-03,3.5385802024482107,1.9583333333333333,100.5486383945386,98.88575616776318,67.73389964689265,76.79166666666667,-2.1004396539548016,-1.9166666666666667,3.0120949656981435,4.75,0.0,427.3116666666665,425.47983333333326,76.66451388888889,76.81849305555555,230.39316666666667,55.71903888888889,377.81879999999995,380.6621666666666,43.68997499999998,44.0015,643.4658333333333,656.2301666666665,97.83427152777779,99.67872916666666,151.08333333333334,275
2019-11-04,8.632192580551768,7.791666666666667,100.29836937093677,98.74798972039476,67.40243300962904,69.25,2.577556531538845,2.25,2.834210457844726,6.833333333333333,0.8700000000000001,292.2519666666667,288.0441666666666,65.55094498587572,64.99013888888888,267.53815,60.762834722222216,67.09611666666667,68.01816666666666,10.624427777777777,10.829374999999999,309.65361666666666,308.23766666666677,68.59977847222223,69.02968055555557,5.483333333333333,279
2019-11-05,7.197938147363466,5.708333333333333,100.55870481403014,98.94630674342103,59.55276457156311,66.25,-0.3259375941619582,-0.375,2.8980442090395484,5.416666666666667,0.3542203389830508,476.60695000000027,475.2433333333334,86.77191944444449,86.63027083333331,209.5981833333334,48.59854444444446,624.5920000000001,629.3881666666663,76.90999861111112,77.54963194444443,806.3421833333334,821.0533333333333,125.2462611111111,127.15757638888887,255.76666666666668,262
2019-11-06,2.5061472693032014,1.0,101.22739598634651,99.54736842105262,67.3520473987759,76.875,-3.19253322740113,-2.875,2.5122109227871934,3.9166666666666665,0.8200000000000001,471.1727999999999,474.44183333333336,93.26239930555555,94.01063888888888,292.60293333333334,49.85017916666667,817.9129833333336,818.5778333333332,116.44542152777778,116.70226388888891,909.9480499999997,931.3576666666668,155.05248263888885,157.8342986111111,334.5833333333333,271
2019-11-07,2.0400783074387943,0.4583333333333333,100.88143925376652,99.1873980263158,73.3465507415254,82.45833333333333,-2.3466844868173253,-2.3333333333333335,1.461318491054614,3.2916666666666665,3.109,257.77071666666666,255.5335,56.6450068502825,56.453409722222226,225.5412833333333,51.7861826388889,151.66753333333335,152.44283333333334,14.055210416666668,13.96201388888889,294.09368333333333,297.1136666666668,57.571928472222226,58.26247916666667,79.86666666666666,264
2019-11-08,-1.1670563441619588,-2.9583333333333335,101.22390496704332,99.4701525493421,63.943897351694915,72.0,-7.366975388418077,-7.666666666666667,1.3098209510357812,2.5,0.0,449.66581666666673,451.4658333333333,110.84957986111112,111.43256250000002,172.8554833333333,36.66341736111111,792.5031166666669,793.6519999999997,197.11707986111114,197.6738819444444,852.9028833333333,876.8361666666665,214.97646597222217,220.72525000000005,351.15,245
2019-11-09,1.3417201388888886,-0.4166666666666667,100.45816315913372,98.7885419407895,63.25952172787194,72.45833333333333,-4.945575447269303,-4.916666666666667,2.7516897481167617,4.916666666666667,0.0,118.91299999999998,119.06299999999997,25.525818749999996,25.688951388888885,118.63270000000006,25.42736180555556,0.19013333333333335,0.23766666666666666,0.007922222222222223,0.009902777777777778,92.70326666666665,93.49633333333333,19.67158819444444,19.979881944444447,0.0,238
2019-11-10,4.6480301200564975,3.5652173913043477,100.02883812382298,98.3878502574371,73.51844286723164,78.1304347826087,0.2165140419020716,-0.043478260869565216,2.3708884651600752,4.521739130434782,1.7510000000000003,293.82441666666665,291.89666666666665,48.585567361111124,48.576812499999996,229.7095333333333,43.77704166666666,205.62793333333332,210.99416666666667,14.186885416666664,14.545520833333333,368.7911833333334,372.7716666666666,53.18980694444445,53.80656944444443,109.58333333333333,269
